time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1709731068264585200,0.032585205078125,-0.036850105971097946,-0.005876393057405949,-0.01371503621339798,0.03288618102669716,-0.5254630446434021,-0.8501806259155273,0.011074405163526535,-0.0003090500831604004,0.015448570251464844,0.9618162794168216,0.27316186848708296,0.017095875246830546,-3.852994058382202e-18
1709731068274604300,0.042604248046875,-0.047982119023799896,-0.017748497426509857,-0.019650954753160477,0.03278312087059021,-0.5249412655830383,-0.8505069017410278,0.012596536427736282,-0.017890214920043945,0.006146550178527832,0.9619010614651134,0.2728679828970425,0.01701805084026771,-0.00008018418661737127
1709731068284624400,0.052624267578125,-0.04718157276511192,-0.023581087589263916,-0.018306858837604523,0.03259096294641495,-0.5243023037910461,-0.8509082794189453,0.011369612067937851,-0.023289859294891357,0.0059070587158203125,0.9620053138972726,0.2725082322159363,0.01688534996811438,-0.00018966186028933482
1709731068294643500,0.0626435546875,-0.008247753605246544,-0.020808737725019455,-0.023848097771406174,0.03241055831313133,-0.5239503383636475,-0.8511319756507874,0.006255213171243668,-0.002187967300415039,0.007580399513244629,0.9620634091169334,0.2723107123846547,0.016759709598831697,-0.00029883611085962603
1709731068304662500,0.07266259765625,-0.005131056532263756,-0.01572849228978157,-0.010287015698850155,0.03231664374470711,-0.5239753127098083,-0.8511201739311218,0.0018477924168109894,0.018665194511413574,0.0012361407279968262,0.9620603021163767,0.2723263516297324,0.016681695477102215,-0.00040218312487145055
1709731068314681300,0.082681396484375,-0.014153579249978065,-0.006686153821647167,-0.017477016896009445,0.03236381709575653,-0.523996114730835,-0.8511056303977966,0.002380460500717163,0.019754111766815186,-0.0016470551490783691,0.9620565447921722,0.2723398272568428,0.016679850555301894,-0.0004955199368171728
1709731068324705000,0.092705078125,-0.040435515344142914,0.008307975716888905,-0.019516468048095703,0.03252965584397316,-0.5237258672714233,-0.8512656092643738,0.0031148679554462433,0.009092628955841064,-0.006598770618438721,0.9620982374892771,0.27217899062120354,0.016905578738551114,5.692339999979206e-17
1709731068334724000,0.10272412109375,-0.03841470927000046,0.026669565588235855,-0.020616617053747177,0.032826147973537445,-0.52333664894104,-0.8514935374259949,0.0007431842386722565,-0.004892110824584961,-0.010704338550567627,0.962157424416963,0.27196129825528076,0.01703773553939689,-0.00007387176084347837
1709731068344743200,0.1127431640625,-0.010310105979442596,0.042672500014305115,-0.023000415414571762,0.0333254300057888,-0.523201584815979,-0.8515571355819702,-0.0010683313012123108,-0.012793958187103271,-0.014821648597717285,0.962173906677465,0.2718876586728107,0.01727824012346614,-0.0001399259290149758
1709731068354762000,0.122761962890625,0.039342932403087616,0.05344834178686142,-0.03410499542951584,0.03397621214389801,-0.523409903049469,-0.8514033555984497,-0.00593055784702301,-0.012600839138031006,-0.012915492057800293,0.962133927372449,0.2720087308374026,0.017594590115351017,-0.00021967666305702403
