time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,shot
1709730679621781800,0.082781738,-0.293482423,-0.059310541,-0.048886072,-0.026721019,-0.410708606,-0.911375046,0.002306953,-0.019101024,0.027021408081054688,0.9775928068866901,0.21006118307266608,-0.013666743,-3.05E-17,0
1709730679631800800,0.092800781,-0.23812063,-0.034192666,-0.035053082,-0.027052695,-0.408077031,-0.912546575,0.000242991,-0.025532037,0.029673099517822266,0.9778922216093338,0.2086469657798567,-0.013897785,-0.000307637,0
1709730679641837000,0.102837158,-0.330311537,-0.004232797,0.4143196642398834,-0.027683262,-0.40582931,-0.913529575,-0.027202602,-0.020150304,0.036362767,0.9781436551196391,0.207448731,-0.014150919,-2.60E-17,0
1709730679651856400,0.112856445,-0.256029069,0.23014961183071136,0.035870895,-0.027234841,-0.402950108,-0.914816618,-0.064180568,-0.008884609,0.041876554,0.9784724023300636,0.20590774964365155,-0.01391702,-8.28E-17,0
1709730679661875500,0.122875488,-0.281800449,0.1897309124469757,-0.081886366,-0.024764558,-0.400634259,-0.91590333,-0.108993985,0.014647931,0.050791025161743164,0.9787500173924437,0.2046650067127099,-0.012671687,-9.84E-05,0
1709730679671894500,0.132894531,-0.333160311,-0.073618151,0.045207668,-0.02427537,-0.397708207,-0.917190731,-0.047395162,0.040606796741485596,0.049041926860809326,0.9790788061861404,0.2031021678818944,-0.012415107,-8.71E-05,0
1709730679681913300,0.14291333,-0.371864051,-0.144288376,-0.029748596,-0.02550723,-0.394515127,-0.918535352,0.11065126955509186,0.026091665029525757,0.059785962,0.979422039,0.20139977442747165,-0.013055996,-0.000167402,0
1709730679691932400,0.152932373,-0.46581769,-0.099334754,-0.094401091,-0.026397385,-0.390592724,-0.92018503,0.091979653,-0.033922046,0.049060762,0.9798429467657636,0.1993050667650808,-0.01360029,-0.000639501,0
1709730679701951500,0.162951416,-0.396004528,-0.041093662,-0.109286562,-0.026640104,-0.386615276,-0.921856225,-0.003923245,-0.05093047,0.045711815,0.980268578,0.19718105079870946,-0.013838954,-0.001246772,0
1709730679711970600,0.172970459,-0.310228109,-0.003124176,-0.09296032,-0.026433626,-0.383360773,-0.923220336,-0.052469566,-0.028504461,0.030459105968475342,0.9806155171582462,0.1954440403355308,-0.013837107,-0.001801378,0
1709730679721989400,0.182989258,-0.241664231,0.000273805,-0.043877732,-0.026182098,-0.380862355,-0.924260974,-0.054994658,0.038210988,0.008474231,0.9808801552532667,0.19411288867394685,-0.013772852,-0.002155796,0
1709730679732009500,0.193009521,-0.267986923,0.005613976,-0.036510628,-0.026028901,-0.378560185,-0.925210595,-0.042864524,0.075764775,-0.02205503,0.9811216754328699,0.19288931650465072,-0.013726213,-0.002346605,0
1709730679742028500,0.203028564,-0.28805384,0.010292403399944305,-0.049965985,-0.025778828,-0.375957191,-0.926278353,-0.034111917,0.042598456144332886,-0.032477081,0.9813931612411437,0.19150674242725066,-0.013637368,-0.002580617,0
1709730679752047600,0.213047607,-0.283216983,-0.003003694,-0.042334162,-0.025560303,-0.37330845,-0.927355111,-0.025053095,0.026018410921096802,-0.030210197,0.9816667828205772,0.1901010871539517,-0.013565548,-0.00282322,0
1709730679762066400,0.223066406,-0.238955259,-0.012926794,-0.049672771,-0.02548017,-0.370876402,-0.928332627,-0.007692439,0.032802671,-0.031567276,0.9819148803844115,0.18881120035338794,-0.013565365,-0.003071578,0
1709730679772085500,0.233085449,-0.202774093,-0.005983667,-0.052637402,-0.025393203,-0.368822932,-0.929152727,0.003161142,0.047732263803482056,-0.031769454,0.9821227455133075,0.1877219325498329,-0.013568517,-0.003352551,0
1709730683168557800,3.629557861328125,-0.861875296,-0.816572011,-1.46978426,0.28420016169548035,-0.868296444,-0.40656054,-0.477986842,0.025034785270690918,0.1867729127407074,0.458926608,0.1414824849997253,0.5260251339471161,0.7019020717288474,1
1709730683178577000,3.639576904296875,-0.949170828,-0.948715687,-1.704768777,0.2943257987499237,-0.859937608,-0.416988492,-0.53788662,0.053205609,0.2205774188041687,0.4674737660315544,0.13830612780059515,0.5218976589277704,0.6999731186789732,1
1709730683188596000,3.649595947265625,-1.124979615,-1.097706079,-1.895202637,0.3054051399230957,-0.85017091,-0.428878933,-0.583908558,0.043072521686553955,0.26762402057647705,0.4771280960591588,0.13476203215262825,0.5171070820570391,0.6977021019491252,1
1709730683198615000,3.659614990234375,-1.202777743,-1.325548053,-2.112506151,0.3170926868915558,-0.838761628,-0.442641199,-0.642974675,0.003968537,0.33897292613983154,0.4880236682541176,0.13095894508642636,0.5113992190730451,0.6950924578547781,1
1709730683208635000,3.669634766,-1.252416611,-1.565738916,-2.257632732,0.32876938581466675,-0.826201797,-0.457494587,-0.72110337,-0.03019768,0.4400079846382141,0.5001036367024786,0.12743131527516421,0.5049890727087304,0.6918407993098203,1
1709730683218654000,3.679654052734375,-1.492929339,-1.729069591,-2.460556746,0.3404192626476288,-0.811925948,-0.474226773,-0.794291973,0.006597579,0.5275867581367493,0.5132406081793827,0.12373772284651252,0.4975696820096731,0.6882568359920189,1
1709730683228673000,3.689673095703125,-1.76788795,-1.910378814,-2.690406084,0.35234299302101135,-0.795078874,-0.493663996,-0.872820318,0.15149366855621338,0.5897180438041687,0.5275927182896555,0.1193809499187576,0.4887905433326733,0.6844545477344958,1
