time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1709730888068678000,26.906677978515624,-4.769218444824219,-2.782175302505493,-6.500214099884033,0.9590250253677368,-0.2831818759441376,-0.008918295614421368,-0.7697242498397827,0.8983093500137329,0.4069286584854126,0.7098483477211383,0.22202732881088638,0.6680155069157958,-0.02397368370571151
1709730888078697500,26.916697509765626,-5.075418949127197,-2.855052947998047,-6.656008720397949,0.9747218489646912,-0.21806344389915466,-0.04864302650094032,-0.7614343166351318,0.8426513671875,0.39817625284194946,0.7233035540808349,0.18198219312266423,0.6652525601165501,-0.03396702110325245
1709730888088717600,26.926717529296877,-5.209378719329834,-2.903364419937134,-6.813565254211426,0.9851492643356323,-0.148361474275589,-0.0864296704530716,-0.7754781246185303,0.8409578800201416,0.39650362730026245,0.7357288468424806,0.14018330732162093,0.6611609524758312,-0.04379594328094014
1709730888098736400,26.936736328125,-5.334362506866455,-2.9457476139068604,-6.8989949226379395,0.9897891879081726,-0.07495518773794174,-0.12124072760343552,-0.7829714417457581,0.8858835101127625,0.34903931617736816,0.7468203421526574,0.09729810848975799,0.6556772934092826,-0.05366452685964961
1709730888108755500,26.94675537109375,-5.513507843017578,-2.999042510986328,-6.98321008682251,0.9882696866989136,0.0013373148394748569,-0.152713805437088,-0.7546117305755615,0.9915062785148621,0.3512612581253052,0.7565479503483632,0.05329273907896085,0.648693285303606,-0.06318420561070474
1709730888118775300,26.956775390625,-5.565194129943848,-3.013881206512451,-6.995750904083252,0.9804093837738037,0.07965152710676193,-0.18014749884605408,-0.7198197841644287,1.0919334888458252,0.35261762142181396,0.7647432895680865,0.008529924011269417,0.6401980091494462,-0.072397860483266
1709730888128794400,26.96679443359375,-5.461175918579102,-3.0475354194641113,-6.925142765045166,0.9662836194038391,0.15824362635612488,-0.20311309397220612,-0.6509607434272766,1.0848898887634277,0.2927280366420746,0.7713145068711158,-0.036050891069412894,0.6301934538754794,-0.08142775276129591
1709730888138813400,26.9768134765625,-5.316275596618652,-3.0908725261688232,-6.835177898406982,0.9461627006530762,0.23565198481082916,-0.2219107300043106,-0.5623888373374939,0.983494758605957,0.21606667339801788,0.7763981576821719,-0.07977956788895142,0.6186112329189989,-0.09033991000873778
1709730888148832300,26.986832275390626,-5.174026966094971,-3.120555877685547,-6.764836311340332,0.9203659296035767,0.3113388121128082,-0.23663198947906494,-0.5002609491348267,0.8932663202285767,0.1780688315629959,0.7800475675470647,-0.12255338832566479,0.6055284225882012,-0.09920580083104816
1709730888158852400,26.996852294921876,-5.082153797149658,-3.098926544189453,-6.674776554107666,0.8893758654594421,0.3847378194332123,-0.24695643782615662,-0.46769917011260986,0.8920260667800903,0.1814505010843277,0.7822028771757893,-0.1644019129860542,0.5911799995869332,-0.10787451382395136
1709730888168871400,27.006871337890626,-4.865921497344971,-3.0545108318328857,-6.574578762054443,0.8537612557411194,0.45512086153030396,-0.25289657711982727,-0.4526839852333069,0.9315062761306763,0.21153011918067932,0.7828691595267955,-0.20501830546855365,0.5757770481387323,-0.11646509302035574
1709730888178890500,27.016890380859376,-4.626655578613281,-3.0412280559539795,-6.4097161293029785,0.814213216304779,0.5215177536010742,-0.2551004886627197,-0.4575389623641968,0.9110841751098633,0.2385447919368744,0.7822550917660672,-0.24394510451907736,0.5594108861698549,-0.12500932155569544
1709730888188910600,27.02691064453125,-4.476583003997803,-3.0822250843048096,-6.197912693023682,0.7714848518371582,0.5832271575927734,-0.2542778253555298,-0.4574131965637207,0.8715305328369141,0.22664424777030945,0.7806510442646186,-0.28111085633226685,0.5420680502946312,-0.13312738384197104
1709730894060397600,32.8983974609375,-2.940922737121582,-1.5059311389923096,-5.037117004394531,0.7293016910552979,-0.6520107984542847,0.20736654102802277,-1.027748465538025,0.2774990200996399,0.42153969407081604,0.5158086012513586,0.09222208629168917,0.7714780334211155,0.3609130171457034
1709730894070417700,32.90841772460937,-3.1703379154205322,-1.6159263849258423,-5.349207401275635,0.7653513550758362,-0.6190241575241089,0.17619885504245758,-1.062180757522583,0.34445756673812866,0.43197059631347656,0.5323730864929317,0.067029730295602,0.763941388780268,0.3584401423844036
1709730894080436700,32.91843676757812,-3.407127618789673,-1.729397177696228,-5.681026935577393,0.8012053370475769,-0.5809696912765503,0.14333277940750122,-1.0671966075897217,0.424155056476593,0.437477707862854,0.5494885803425645,0.040143976101818205,0.7550197705690677,0.3555220660141404
1709730894090455600,32.92845556640625,-3.7344307899475098,-1.8495004177093506,-6.005959987640381,0.8362107276916504,-0.537527859210968,0.10869698226451874,-1.087019681930542,0.5179356336593628,0.4443730115890503,0.5670061992449584,0.01137331585595512,0.744458956415802,0.35235682935164914
1709730894100475600,32.9384755859375,-4.094247817993164,-2.045884609222412,-6.293512344360352,0.8696032166481018,-0.48847660422325134,0.07197590172290802,-1.1115620136260986,0.6484497785568237,0.4868772029876709,0.5849228637149634,-0.01925081319672442,0.73185883650403,0.34910905447946544
1709730894110494700,32.94849462890625,-4.438460826873779,-2.265406847000122,-6.5812153816223145,0.900489091873169,-0.4336157441139221,0.033111680299043655,-1.1119914054870605,0.7860632538795471,0.5464627742767334,0.6031910249387654,-0.05157890973671528,0.716865019106153,0.34583889489427583
1709730894120513800,32.958513671875,-4.641191482543945,-2.4578161239624023,-6.82871150970459,0.927910327911377,-0.37273895740509033,-0.006925590801984072,-1.073586106300354,0.8874330520629883,0.5528545379638672,0.6215810238680172,-0.08525159072960015,0.6994779273126314,0.34219842410854756
