time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1710515807990808800,0.034808837890625,-0.1464921534061432,0.015597173944115639,-0.09084080159664154,-0.37233373522758484,0.8852288126945496,-0.27881449460983276,-0.11639004945755005,-0.08768248558044434,0.010305583477020264,0.799629469868906,-0.553524397268747,-0.2328164237530122,-3.4380848953370337e-17
1710515808000828400,0.044828369140625,-0.1934032142162323,0.025059811770915985,0.06218815967440605,-0.3720610737800598,0.8857471942901611,-0.27752944827079773,-0.07097786664962769,-0.06088751554489136,-0.019101381301879883,0.7992275950214988,-0.5541814693010596,-0.23263313244847547,-0.00018714351890431063
1710515808010847500,0.054847412109375,-0.17776726186275482,0.0084811020642519,-0.024380285292863846,-0.3719932734966278,0.8862589597702026,-0.2759817838668823,0.08500596880912781,-0.029142320156097412,-0.004764646291732788,0.7987431650116321,-0.55491166709289,-0.23255568260675027,-0.0004403757216011443
1710515808020866600,0.064866455078125,-0.17041081190109253,0.05331680178642273,0.0024180386681109667,-0.37194669246673584,0.8866915702819824,-0.2746516466140747,-0.05070647597312927,-0.024066567420959473,-0.0021885335445404053,0.7983264839404856,-0.5555572555367427,-0.23244421485816583,-0.0007325620898621361
1710515808030885600,0.0748857421875,-0.14940565824508667,0.05597064271569252,-0.03132234886288643,-0.3719028830528259,0.8871021866798401,-0.27338260412216187,-0.034713298082351685,-0.016313612461090088,0.00025030970573425293,0.7979285822491842,-0.5562103678016491,-0.23224713518030607,-0.0011413159114217683
1710515808040905700,0.08490576171875,-0.19019916653633118,0.04109880328178406,-0.022696368396282196,-0.37198713421821594,0.8874490857124329,-0.2721394896507263,-0.009024888277053833,-0.03030174970626831,-0.0037547051906585693,0.797538347349723,-0.5568242858671854,-0.23211413181415974,-0.0015689702559668125
1710515808050929400,0.094929443359375,-0.15671975910663605,0.03569791465997696,-0.048755668103694916,-0.3721313178539276,0.8878298997879028,-0.27069684863090515,-0.02575695514678955,-0.09129029512405396,-0.004388362169265747,0.7970876405896055,-0.5569211178389846,-0.2334318748640935,-2.1992899455547588e-17
1710515808060948500,0.104948486328125,-0.05281440168619156,0.02979789488017559,-0.045850157737731934,-0.3723836839199066,0.8879749774932861,-0.2698723077774048,-0.007499188184738159,-0.05370050668716431,0.009054064750671387,0.7968288303157026,-0.5573008793399632,-0.23340860785049145,-0.0003680796895847717
1710515808070968300,0.11496826171875,-0.01822926104068756,0.028692683205008507,-0.02061803825199604,-0.3727436363697052,0.8878657817840576,-0.2697346806526184,-0.023435622453689575,-0.005526185035705566,-0.0029396414756774902,0.7967854734035682,-0.5573491495777594,-0.23344076437959696,-0.0006631552016867989
1710515808080987400,0.1249873046875,-0.017350416630506516,0.039712417870759964,-0.01549757830798626,-0.3728862702846527,0.8878099322319031,-0.2697216868400574,-0.03833818435668945,0.006172239780426025,-0.015571683645248413,0.7967812528327078,-0.5573785361349954,-0.23338450926801882,-0.0008732574544508697
1710515808091006200,0.135006103515625,-0.055141203105449677,0.04715169221162796,0.013313030824065208,-0.37270498275756836,0.8879198431968689,-0.2696099281311035,-0.035040438175201416,-0.004725754261016846,-0.017758578062057495,0.7967459198166212,-0.5575174557334305,-0.23317228845258425,-0.0010285321023103561
1710515808101025300,0.145025390625,-0.07550054043531418,0.04996281862258911,0.009088192135095596,-0.3725167512893677,0.888119101524353,-0.2692137658596039,-0.0254630446434021,-0.0280725359916687,-0.007336258888244629,0.7966213703868751,-0.5577815265878753,-0.23296542740833923,-0.0012068039317448898
1710515808111045400,0.15504541015625,-0.09588278084993362,0.05357885733246803,0.004364543594419956,-0.3723607063293457,0.8883525133132935,-0.26865890622138977,-0.01153525710105896,-0.03834623098373413,-0.00441211462020874,0.7964468426725146,-0.5581186742158286,-0.23275329004094727,-0.0014418566275294184
1710515808121064400,0.165064453125,-0.11007316410541534,0.048914384096860886,-0.004155974369496107,-0.37224894762039185,0.8886173963546753,-0.26793643832206726,0.00471043586730957,-0.03501009941101074,0.00992584228515625,0.7962194191764242,-0.5585227833879673,-0.23255983489340776,-0.0017113354725758144
1710515808131083500,0.17508349609375,-0.08349135518074036,0.014977190643548965,-0.010968074202537537,-0.3722873628139496,0.8888355493545532,-0.2671583294868469,0.010577738285064697,-0.030955791473388672,0.01923385262489319,0.7959744490006934,-0.5589098664524543,-0.23246632343405974,-0.0019796047140442927
1710515808141102300,0.185102294921875,0.023277435451745987,0.006412677001208067,-0.014141497202217579,-0.37245070934295654,0.8888269066810608,-0.26695963740348816,0.011915981769561768,-0.043169379234313965,0.02379584312438965,0.795911777216319,-0.5589865615674162,-0.2324956090281791,-0.0021098252211448876
1710515808151122400,0.195122314453125,0.04570364952087402,0.0033532376401126385,-0.014204880222678185,-0.3726041913032532,0.8886508345603943,-0.2673318684101105,0.008590400218963623,-0.04097902774810791,0.023725539445877075,0.7960286860034473,-0.558804310272028,-0.23253346075308903,-0.002145283159353964
1710515808161141500,0.2051416015625,0.06769657135009766,0.0005952678620815277,-0.046103425323963165,-0.37295886874198914,0.8883445262908936,-0.2678547501564026,-0.009899497032165527,-0.009163320064544678,0.022707313299179077,0.7961926137383829,-0.5585240915734151,-0.2326444960621529,-0.0022373238795694275
