time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1710516102380003800,0.03400390625,-0.3187595307826996,-0.2351008802652359,0.7643274068832397,0.0056673577055335045,0.7166576385498047,-0.6974022388458252,-0.002432481851428747,-0.17719829082489014,-0.046189069747924805,0.9212498992874006,-0.38895941843462983,0.003075906880858736,7.74710097844176e-17
1710516102390022700,0.044022705078125,-0.22683148086071014,-0.22025775909423828,0.8028926253318787,0.009713241830468178,0.7185407280921936,-0.6954171657562256,-0.009377547539770603,-0.17392390966415405,-0.042787790298461914,0.9207020115307594,-0.3902291995550011,0.003550011607252538,0.004069705525020455
1710516102400042800,0.054042724609375,-0.08171156793832779,-0.18545609712600708,0.8143412470817566,0.014162375591695309,0.7195459604263306,-0.6943004727363586,-0.03236611187458038,-0.14155817031860352,-0.05089294910430908,0.9203710459623778,-0.39093747533153955,0.004201431448287022,0.00822206153626032
1710516102410061800,0.064061767578125,0.09805074334144592,-0.1423700898885727,0.755942702293396,0.018691007047891617,0.7193726301193237,-0.6943729519844055,-0.028197230771183968,-0.12270808219909668,-0.05359756946563721,0.9203469246331957,-0.39088192243162795,0.004984289268619414,0.012173058714541576
1710516102420082000,0.07408203125,0.30984368920326233,-0.08510919660329819,0.6680591702461243,0.023053057491779327,0.7178150415420532,-0.6958521604537964,-0.032055728137493134,-0.09586673974990845,-0.06351667642593384,0.920695420028553,-0.3899223269129901,0.0058736825441538095,0.015691987375785796
1710516102430101000,0.08410107421875,0.49555739760398865,-0.007798908278346062,0.5535275340080261,0.0270901620388031,0.714820146560669,-0.6987835764884949,-0.0391140952706337,-0.0678473711013794,-0.06586480140686035,0.9214373266310455,-0.38802184503771675,0.0068753123979641275,0.01858120044341077
1710516102440124200,0.094124267578125,0.5633633136749268,0.07249060273170471,0.44452542066574097,0.030943715944886208,0.7108857035636902,-0.7026265263557434,-0.04727061092853546,-0.02974855899810791,-0.042048096656799316,0.9226664526451431,-0.3852343961284686,0.016768636572904082,9.186925963365042e-18
1710516102450143000,0.10414306640625,0.5166980624198914,0.08488580584526062,0.4149605929851532,0.03449005261063576,0.7069200873374939,-0.7064520716667175,-0.07179777324199677,0.001911759376525879,0.021912336349487305,0.9237007987576652,-0.38269021712397155,0.017949005110604443,0.0017390451793173167
1710516102460163000,0.1141630859375,0.397506445646286,0.0897817611694336,0.456072598695755,0.038180846720933914,0.703501284122467,-0.7096676826477051,-0.07754852622747421,-0.007868349552154541,0.035931169986724854,0.9245654965126353,-0.38052301573981073,0.019193951197800985,0.003532920419643757
1710516102470182100,0.12418212890625,0.2771403193473816,0.08463765680789948,0.5388340950012207,0.042289815843105316,0.7009041905403137,-0.7120006680488586,-0.05591589957475662,-0.007300615310668945,0.020853877067565918,0.9251857629043865,-0.3789161040105205,0.020548835043167027,0.00563031617819661
1710516102480201200,0.134201171875,0.18966853618621826,0.07698160409927368,0.6138044595718384,0.046929288655519485,0.6990188360214233,-0.7135617136955261,-0.0726708471775055,0.013078391551971436,0.0243222713470459,0.9255888760629264,-0.37780121771492187,0.022031513172799517,0.008132639658717624
1710516102490221300,0.14422119140625,0.19870944321155548,0.06139368936419487,0.6614241600036621,0.051912322640419006,0.697360634803772,-0.7148379683494568,-0.08566474914550781,0.022045612335205078,0.03969764709472656,0.9259045502228608,-0.3768621592899661,0.02357824551816875,0.010945532434499984
1710516102500240100,0.154240234375,0.21810178458690643,0.05823038890957832,0.6938486695289612,0.05707205459475517,0.6954678893089294,-0.7162871360778809,-0.07902945578098297,0.029843449592590332,0.05097341537475586,0.9262553393924202,-0.3757979588183946,0.025146304191107204,0.013954649839118278
1710516102510260200,0.16426025390625,0.17648908495903015,0.045359544456005096,0.6790478825569153,0.06225293502211571,0.6936206221580505,-0.7176454067230225,-0.06794445216655731,0.003797590732574463,0.06752955913543701,0.9265703750795006,-0.3747854705787875,0.026704652539970727,0.017030351379326063
1710516102520279300,0.174279296875,0.20381790399551392,0.02978404611349106,0.6097649931907654,0.06700857728719711,0.6919025182723999,-0.7188746333122253,-0.04328116774559021,-0.022514641284942627,0.07445025444030762,0.9268438881509817,-0.3738620388220534,0.02810456764508717,0.019942495955238063
1710516102530299100,0.184299072265625,0.25588536262512207,0.02313365414738655,0.5270344018936157,0.07112175971269608,0.6898127794265747,-0.7204859852790833,-0.014587946236133575,-0.04497629404067993,0.09006917476654053,0.9272204622971608,-0.37268953068072214,0.029317554901090465,0.02247726691869904
1710516102540318200,0.194318115234375,0.21900565922260284,0.016041923314332962,0.5165964365005493,0.07484538108110428,0.687690258026123,-0.7221359014511108,0.019957490265369415,-0.09067487716674805,0.13007968664169312,0.9276054237626457,-0.37149390000741894,0.030402871877408182,0.02482092226039021
1710516102550338300,0.20433837890625,0.10254296660423279,0.05093785375356674,0.45227280259132385,0.07845379412174225,0.686128556728363,-0.7232376337051392,0.048575617372989655,-0.08882313966751099,0.14528053998947144,0.9278408532123481,-0.37066163398001706,0.03148226772505271,0.02702292944451586
1710516102560357000,0.214357177734375,-0.05282745137810707,0.1188466027379036,0.3266634941101074,0.08173397183418274,0.6856216788291931,-0.7233550548553467,0.020057417452335358,-0.04083096981048584,0.10088801383972168,0.9278229263953905,-0.37048616974702975,0.032595608912124575,0.028675918495487347
