time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,shot
1710359467005200100,112.8612001953125,-0.003984308,0.004852296,-0.001666429,-0.623405159,0.7541128396987915,-0.206591144,-0.000282586,-0.008293688,-0.00053148,0.7766670398622881,-0.490146034,-0.395551887,-0.009161502,0
1710359467015218200,112.87121826171875,0.001094607,0.007644993,-0.001390791,-0.623412669,0.7540932893753052,-0.206639856,-0.002548695,-0.007984221,-0.000360668,0.7766823870176859,-0.490137952,-0.395531111,-0.009189831,0
1710359467025237200,112.8812373046875,0.000505515,0.011729216203093529,0.003594114,-0.623373866,0.754091203,-0.20676519,-0.001748383,-0.005235434,0.001519352,0.7767226612267325,-0.490118477,-0.395476021,-0.009205392,0
1710359467035256000,112.89125610351563,0.00031723,0.008902963,-0.00121236,-0.623369992,0.7540696263313293,-0.206855386,-0.005612612,-0.002787769,0.002128363,0.7767512552775175,-0.490103429,-0.395437654,-0.009239494,0
1710359467045274400,112.9012744140625,-0.008133778,0.009701646,-0.000806494,-0.623390198,0.7540566921234131,-0.206840813,-0.00415802,-0.006940603,0.005852237,0.7767459526376896,-0.490119165,-0.395427362,-0.009280389,0
1710359467055293400,112.91129345703125,-0.02078912,0.005579179,-0.000336446,-0.623424649,0.7540562748908997,-0.206738949,-0.000919282,-0.007626772,0.005201042,0.7767123921583559,-0.490176055,-0.395421241,-0.00935122,0
1710359467065311200,112.92131127929687,-0.014403127,0.004642279,-0.007976256,-0.623474419,0.7540642619132996,-0.206560001,-0.002609015,-0.00270611,-0.000898361,0.776653993,-0.490253996,-0.395437759,-0.009421435,0
1710359467075330300,112.93133032226562,-0.005134527,0.001709714,-0.006076623,-0.623552322,0.754028857,-0.20645389,-0.004850447,-0.001373708,-0.003613651,0.7766190146788681,-0.490286138,-0.395464991,-0.00948535,0
1710359467085349400,112.94134936523437,0.00848115,-0.00374737,-0.000717278,-0.623632014,0.7539518475532532,-0.206494257,0.000844479,0.001358271,-0.004168451,0.7766316707059134,-0.490243024,-0.395492919,-0.009512992,0
1710359467095367200,112.9513672,0.005886166,-0.006636688,0.002923796,-0.623693109,0.75389111,-0.206531629,0.00169903,-0.000473082,-0.001277626,0.7766437726304183,-0.490194203,-0.395529811,-0.009508038,0
1710359467105386200,112.96138623046875,0.014629324898123741,-0.007442027,0.006522526,-0.623717785,0.7538608312606812,-0.206567004,-0.004440784,-3.09E-05,-0.00212726,0.7766555089335593,-0.490148573,-0.395563997,-0.009470488,0
1710359467115405300,112.9714052734375,0.018570270389318466,-0.006949821,0.009221373,-0.623724699,0.7538372278213501,-0.206632882,-0.002770722,-0.002341807,-0.002976894,0.7766775694793934,-0.490088815,-0.395596396,-0.009409507,0
1710359467125423000,112.98142309570312,0.013734502717852592,-0.004702912,0.006461273,-0.623747528,0.7538087368011475,-0.206668183,-0.000611663,-0.004998803,-0.003765643,0.7766896523801686,-0.490035086,-0.395640649,-0.009353981,0
1710359467135442200,112.99144213867187,-0.001732871,-0.002167637,0.006169124,-0.62376076,0.7538013458251953,-0.206655443,-0.001819193,-0.008867025,-0.000146776,0.7766858626128892,-0.490021365,-0.395665692,-0.009331089,0
1710359467145460200,113.00146020507813,-0.005028267,-0.000825937,0.006529716,-0.623744905,0.7538228631019592,-0.206624493,-0.003818691,-0.011269033,0.000707328,0.7766759106245715,-0.490038283,-0.395664291,-0.00932482,0
1710359467155479300,113.01147924804687,0.009071041,-0.000472215,-0.003678447,-0.623774886,0.753788412,-0.206659228,-0.003376663,-0.007862449,-0.004247606,0.7766869549605924,-0.490012408,-0.395674395,-0.009330968,0
1710359467165498400,113.02149829101562,0.005148471,0.002988829,-0.003494955,-0.623782516,0.753754199,-0.206761405,-0.00214839,-0.000900686,-0.005976439,0.7767199182932393,-0.489968538,-0.395664162,-0.009329186,0
1710359467175516200,113.03151611328126,-0.004610151,0.002487143,0.001714188,-0.623772323,0.7537529468536377,-0.206796408,-0.004844069,-0.003432453,-0.008016646,0.776731118,-0.48996264,-0.395649345,-0.00933339,0
1710359467185535200,113.0415352,-0.013285398,0.009760503,0.004980555,-0.623774171,0.7537549734115601,-0.206783175,-0.005696714,-0.008897185,-0.009067446,0.776726382,-0.489983124,-0.395632345,-0.00936562,0
1710359467195553300,113.05155322265625,-0.033394393,0.015844173729419708,0.012421693652868271,-0.62369597,0.7538419961929321,-0.206702143,-0.004950941,-0.014050066,-0.005852565,0.776699648,-0.490084926,-0.395557448,-0.009424167,0
1710359467205572000,113.06157202148438,-0.014809258,0.017714778,0.002715004,-0.623639405,0.7538962364196777,-0.206674978,-0.0075863,-0.00978601,-0.012227416,0.7766900042981745,-0.490163451,-0.395477308,-0.009499739,0
1710359467215591200,113.07159106445313,-0.02581051,0.021116007,0.008511374,-0.623627841,0.7539069652557373,-0.206671327,-0.009077966,-0.013809681,-0.014123172,0.7766877289708584,-0.490220209,-0.395409257,-0.009596509,0
1710359467225609200,113.08160913085938,-0.03164896,0.012980849482119083,0.007347839,-0.623626769,0.7539347410202026,-0.20657292,-0.005600035,-0.025296867,-0.007187277,0.7766546794551308,-0.490313806,-0.395355429,-0.009705525,0
1710359467235628000,113.0916279296875,-0.046354137,0.011313444934785366,0.011407295241951942,-0.623600006,0.7540021538734436,-0.206407323,-0.002651274,-0.031239033,-0.007017195,0.7766000278439913,-0.49044323,-0.395299606,-0.009808095,0
1710359467245647000,113.10164721679688,-0.019306805,0.015396869741380215,-0.000514611,-0.623510599,0.7541090250015259,-0.206287205,-0.006845295,-0.035816669,-0.006771088,0.7765603466718225,-0.490576843,-0.395209769,-0.009888481,0
1710359467255665400,113.11166552734375,0.050944987684488297,0.015161658637225628,-0.032316748,-0.623678148,0.7538933157920837,-0.206569105,-0.009348094,-0.033556223,-0.007923514,0.7766497565591435,-0.490437332,-0.395204591,-0.00999827,0
1710359467265684200,113.12168432617187,0.10110855847597122,0.020356953144073486,-0.048159629,-0.624022901,0.7533860802650452,-0.20737648,-0.009766221,-0.014494359,-0.010686696,0.7769084008255708,-0.489990932,-0.395247579,-0.010082397,0
