time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,shot
1710515808231275800,0.275275879,-0.050546188,-0.07714209,-0.071127012,-0.379226804,0.8851906657218933,-0.269489616,-0.019958347,-0.021085322,-0.000956863,0.7967001728560473,-0.556630026,-0.235410712,-0.003703811,0
1710515808241294800,0.285294922,-0.094285943,-0.092663087,-0.050514951,-0.380023956,0.8851681351661682,-0.268438607,-0.020610869,-0.01793474,0.001059145,0.7963698378806104,-0.556878818,-0.235937855,-0.003803675,0
1710515808251314000,0.295313965,-0.067588821,-0.125860453,-0.040178157,-0.380736858,0.8852339386940002,-0.267208576,-0.019760609,-0.007700861,-0.003070086,0.7959836772209804,-0.557187803,-0.23651101,-0.003786026,0
1710515808261333000,0.305333008,0.071618609,-0.161612391,-0.034308817,-0.381489098,0.8851021528244019,-0.266571581,-0.021053046,-0.014008224,0.002030253,0.7957847046155982,-0.557177266,-0.237208131,-0.003549955,0
1710515808271352800,0.315352783,0.21790869534015656,-0.154312402,-0.003667817,-0.382158369,0.8845910429954529,-0.267308623,-0.018064469,-0.000939131,0.001104057,0.7960184033715778,-0.556540124,-0.237925987,-0.003028916,0
1710515808281372000,0.325371826,0.23686987161636353,-0.136761308,0.010751602239906788,-0.382588446,0.8839659094810486,-0.268757284,-0.030070275,0.030554473400115967,-0.008860856,0.7964754848328762,-0.555625774,-0.238540056,-0.002344963,0
1710515808291391000,0.335390869,0.2295254021883011,-0.107305683,-0.006986115,-0.383020163,0.883301854,-0.270321161,-0.044348091,0.044066429138183594,0.004604876,0.796967753,-0.554691399,-0.239075044,-0.001757708,0
1710515808301410000,0.345410156,0.21618297696113586,-0.087288089,0.000943979,-0.383414984,0.8826343417167664,-0.271936923,-0.034172297,0.025278985500335693,0.008387417,0.7974753392755379,-0.55377439,-0.239510884,-0.001270318,0
1710515808311430000,0.355429932,0.23355291783809662,-0.058472682,0.0010545,-0.383729666,0.8819703459739685,-0.273641884,-0.028272867,0.00630486,0.000265688,0.7980102154562159,-0.552855257,-0.239854377,-0.0008295,0
1710515808321448700,0.36544873,0.19632510840892792,-0.042502932,0.010467709,-0.383930743,0.8813542127609253,-0.275340229,-0.041072398,0.021676361560821533,0.004100263,0.7985424935376976,-0.551986549,-0.240084842,-0.000448231,0
1710515808331467800,0.375467773,0.16382469236850739,-0.037191257,0.026124432682991028,-0.383955598,0.8808963894844055,-0.276766866,-0.046052396,0.059594512,0.006854415,0.7989891120567855,-0.551280618,-0.240221239,-7.92E-05,0
1710515808341486800,0.385486816,0.1104285791516304,-0.06209432,0.073254928,-0.383721322,0.8806816935539246,-0.27777338,-0.027258962,0.068033695,0.009539366,0.7993039212643864,-0.550786557,-0.240307062,0.000395282,0
1710515808351507000,0.395506836,0.074194945,-0.100093096,0.11968234926462173,-0.383134872,0.8808104395866394,-0.278174639,-0.006162733,0.045871437,0.015372723,0.7994288114179223,-0.550570723,-0.240384205,0.001094541,0
1710515808361525800,0.405525879,0.11880209296941757,-0.12039198,0.16157333552837372,-0.382258445,0.8810679316520691,-0.278564125,0.009638757,0.053594112396240234,0.020645081996917725,0.799548567,-0.550356307,-0.2404701,0.002068285,0
1710515808371544800,0.415544922,0.10410942882299423,-0.139156878,0.20336951315402985,-0.381049395,0.881450891,-0.279008716,0.018973559141159058,0.069904208,0.024110943,0.7996834767578554,-0.550135638,-0.240512825,0.003289081,0
1710515808381564000,0.425563965,0.08331494,-0.132965356,0.21776710450649261,-0.379615575,0.881990373,-0.279258102,0.020606756,0.074857891,0.027183204889297485,0.799754839,-0.550025392,-0.240505753,0.00461406,0
1710515808391584000,0.435583984,0.050161514431238174,-0.126547933,0.2259640395641327,-0.378046036,0.8826475143432617,-0.279311359,0.034021347761154175,0.062390506,0.038405836,0.7997629004687886,-0.550036018,-0.240426081,0.005928417,0
1710515808401603000,0.445603027,0.065086402,-0.109454274,0.21926885843276978,-0.376463741,0.8833181262016296,-0.279328346,0.044218779,0.042173326,0.060502291,0.7997577974140212,-0.550078813,-0.240310485,0.007195907,0
1710515808411622000,0.455621826,0.068564758,-0.101559334,0.20456154644489288,-0.374911964,0.8839337229728699,-0.279468387,0.048862069845199585,0.030739426612854004,0.066898435,0.7997897868866275,-0.550078555,-0.240165349,0.008409378,0
1710515808421641000,0.465640869,0.066274703,-0.105189964,0.19579894840717316,-0.373451382,0.884498656,-0.279636353,0.058174192905426025,0.027824521,0.074054897,0.7998292509009155,-0.550058712,-0.240035919,0.009566366,0
1710515808431660800,0.475660889,0.047925524,-0.107345521,0.19015677273273468,-0.372042447,0.8850688338279724,-0.279710084,0.062838286,0.01960963,0.066178858,0.7998378366840228,-0.55006875,-0.239936103,0.010705476324664287,0
